,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19
topic#0,52.59788654934942,30.965088669172413,13.309312221047891,13.019973024109998,12.01998112284798,8.910972960478936,7.9209729606007215,5.581360765064937,4.278910504793189,3.9357290909961304,0.02000013667402684,0.020000125046998257,0.02000011158636275,0.020000109632730304,0.02000010879957259,0.020000108682531877,0.02000010847230528,0.02000010772474167,0.020000107638349855,0.020000106631401313
topic#1,0.020000166887675412,0.020000134916088756,0.020000120743875825,0.020000118423788207,0.020000117288211203,0.02000011130577136,0.020000109659103354,0.02000010794634565,0.020000107457151504,0.020000107004814825,0.020000106985319194,0.020000106363118303,0.02000010566664215,0.020000105651668314,0.020000105554012895,0.020000105245195583,0.02000010495580967,0.020000104648870334,0.020000104158927275,0.02000010339878113
topic#2,0.020000114195883694,0.02000011164449374,0.020000109995232062,0.020000109461679683,0.02000010642919348,0.020000105742099837,0.020000105076633787,0.02000010493330288,0.02000010486018942,0.020000104539538478,0.020000103701126006,0.02000010342211894,0.020000103127020635,0.02000010311561341,0.020000102872516714,0.020000102747738488,0.02000010265877487,0.020000102609880607,0.020000102584309926,0.02000010258420053
topic#3,0.020000107388323498,0.02000010473977901,0.020000104287585085,0.020000104270326946,0.020000104157586955,0.02000010394766047,0.020000103643647456,0.020000103614050545,0.02000010359095657,0.020000103091223385,0.020000103078359664,0.02000010259672452,0.020000101916141284,0.02000010190236066,0.020000101847076734,0.020000101685098328,0.02000010160741154,0.020000101300179415,0.02000010079414584,0.020000100340628192
topic#4,124.61507404279854,75.35498582768003,60.65986505554949,38.10738283034316,37.13367298666623,33.84004781113284,31.819662067825956,27.396419980805323,26.649680644746287,26.12425157366329,23.158637721242293,22.420951938910452,19.129497112296335,18.535539139746902,18.176506118222992,17.725325811101587,14.824974646712898,14.589757907416507,13.978357967933157,13.493492550418882
topic#5,437.06641650597925,390.61903873534317,351.06434863092915,302.8789269567361,223.16206882431536,186.34713888358036,170.95678653477597,145.52630176837758,121.1063257763648,96.2674084586731,62.01208131881946,59.484988494125744,56.02863992987965,50.7422736713307,43.01443590013001,37.020412027540104,35.753338020846044,35.59627379345059,32.8853575343555,32.706550003986756
topic#6,0.02000028238534256,0.020000241748494577,0.020000229536902146,0.020000210686560483,0.020000207575658572,0.02000020579194915,0.02000015915041827,0.02000015553519881,0.020000147792140505,0.02000014588588305,0.020000145207463026,0.02000014366093652,0.02000014213992032,0.020000136340670948,0.02000013490218131,0.02000013376550145,0.020000133263917023,0.020000133222713753,0.02000012952922428,0.020000126139466733
topic#7,0.020000111798615768,0.020000110089484373,0.020000109492998616,0.020000108802773402,0.02000010836722717,0.020000107271594875,0.020000106251826064,0.020000106248519427,0.020000105352256936,0.020000105247788624,0.020000105035596037,0.02000010493565884,0.0200001041233981,0.020000103741536792,0.020000103114223344,0.02000010301967989,0.020000102997638616,0.020000102933288504,0.020000102824325156,0.020000102247556748
topic#8,27.950981178897052,24.81214600493895,10.643678734501592,10.607378363646749,9.843673547073598,9.579748394316686,9.401774355551789,9.013762809484138,8.01999932462817,7.83649333420026,5.773802181817744,5.180353626656813,5.096806644324235,5.019999617079581,4.9745403595173565,4.560550685270924,4.376714335792842,4.030645054217711,3.370699550663009,3.278504816226652
topic#9,400.83053401351145,278.90035744882294,273.6109600619818,177.73620594055512,155.66800329712544,127.80689987201481,113.05425786821301,104.42949092120108,93.6290882125721,89.20689359810518,89.08954740131243,87.01876805073223,85.81094499307578,83.89574386658907,83.39970137188101,82.91801997169465,80.2156544450402,79.0330416864245,78.25321724286503,68.9318437831957
topic#10,0.020000589748416498,0.020000550419382198,0.020000301280455917,0.02000027767074525,0.020000264665992393,0.020000202674823192,0.020000165827579464,0.020000162461573448,0.020000156010514577,0.020000144659165903,0.02000014252098066,0.020000141427743697,0.020000133543662663,0.020000132735844008,0.02000012824669039,0.020000127622174367,0.020000127334005698,0.02000012592218891,0.02000012369087143,0.020000123631298106
topic#11,0.02000018287199888,0.020000177271900597,0.02000017120709636,0.020000158186867446,0.020000154540398753,0.020000130297118803,0.020000125572243555,0.02000012039210548,0.020000117079997954,0.02000011694561647,0.020000116510657237,0.020000115267531246,0.02000011344095781,0.02000011149320822,0.020000111487043958,0.020000110770391877,0.020000110309413854,0.020000109723766285,0.02000010844949796,0.020000108330121075
topic#12,0.020000117501829326,0.020000108082261905,0.020000107779899218,0.02000010775123199,0.020000105710880164,0.02000010516096367,0.02000010482137491,0.020000104433440014,0.02000010433609402,0.020000103470347728,0.020000103288567626,0.020000103281510705,0.02000010327120451,0.02000010298699782,0.020000102979907782,0.02000010232684791,0.02000010218519701,0.020000102165085763,0.02000010188239213,0.020000101797184186
topic#13,0.020001826212397083,0.020001803581447677,0.020001694238215417,0.02000104222853069,0.0200009041200507,0.020000794943027846,0.020000703560192984,0.02000064109209454,0.020000525484118927,0.020000488921893406,0.020000464740906283,0.020000452098586235,0.020000410947893694,0.020000378011509647,0.020000374265544994,0.020000370412022888,0.020000370046228552,0.020000365614925256,0.020000349614113868,0.020000337181999794
topic#14,0.02000011687383095,0.020000109048036535,0.020000108947774115,0.020000108718292692,0.020000108231078402,0.020000107802231794,0.020000107390096052,0.020000106360147686,0.020000105730861653,0.020000105252525623,0.02000010522194996,0.02000010444217551,0.020000103659847605,0.020000103077994304,0.02000010278794108,0.020000102485993244,0.020000102441623983,0.02000010241137594,0.0200001019332857,0.02000010176016235
topic#15,0.020000496985716994,0.020000374729392586,0.02000030373968564,0.02000030055398453,0.020000299948824962,0.02000028848049089,0.020000280608281008,0.020000276290982784,0.020000231867437532,0.02000022893123641,0.020000222624012624,0.020000222207329332,0.020000221154511322,0.02000021631035053,0.020000216081137636,0.020000213520137134,0.02000021304369166,0.020000212233532533,0.0200002090128843,0.020000202047844855
topic#16,28.157059373569787,23.79484839152481,16.810593524209494,6.389357236926486,6.01999955906135,4.019999741365388,4.019999734906703,4.01999969143278,3.3770259415231942,3.0343490158007524,3.019999830032429,3.019999827118031,3.019999808981994,2.019999912346963,2.0199999019469774,1.7040047302297678,1.6881441549969143,1.284142305467476,1.154927555981139,1.0200000208010962
topic#17,0.020000276106499307,0.020000222107315377,0.020000212132719155,0.020000190016040562,0.020000171037969205,0.020000155384371027,0.020000152692268913,0.020000146009102254,0.020000141131599335,0.02000013989669287,0.02000013761151975,0.02000013238976643,0.02000012697359099,0.020000125152525416,0.020000122551786105,0.020000122143522866,0.020000121533846633,0.0200001211494961,0.020000120761712065,0.020000120526254075
topic#18,31.87474042917109,23.019996995431054,22.567792367964252,21.87099868856711,19.566674848795152,19.019959888163104,18.977313365249024,16.019977327058303,13.899918666731802,13.15223952266013,12.065725347165406,10.60410287070685,9.488147067637366,8.915532063833052,7.914579538799265,7.907199547129745,7.646133192910541,7.141247582973254,7.02600215834472,6.523893836649605
topic#19,0.020000130595511194,0.020000116695448666,0.020000114398056223,0.020000112491253188,0.02000011239434632,0.020000109926437047,0.020000109482037044,0.020000108273177244,0.020000106611610106,0.02000010641431529,0.02000010636281766,0.020000105482793937,0.020000105380037953,0.02000010522042737,0.02000010504352457,0.020000102728522425,0.020000102537661876,0.02000010247972866,0.02000010187669724,0.020000101092168217
topic#20,0.020000145120175894,0.020000132123668624,0.02000013073303277,0.020000125403724662,0.020000125068938605,0.020000122740383666,0.020000121253969258,0.020000117411643065,0.020000115439728162,0.020000115379302776,0.0200001130689465,0.020000111609180783,0.020000110124237743,0.020000110090211517,0.020000109620562707,0.02000010955784343,0.020000109212922126,0.02000010785569449,0.020000107531595427,0.020000107286385786
topic#21,27.83776528040232,22.019990927714616,20.913595465619686,19.004485187227495,17.421837889613204,13.391803977296874,11.960048773690906,11.924501161496286,9.809431641263254,8.912713447710704,6.996847504799739,6.692071721414373,6.019999220891721,5.527826551782169,5.480201615115982,5.429609436251428,5.415854935370756,5.019998675903931,4.916525525695611,4.8865498785513815
topic#22,0.020000112309963448,0.02000011121645185,0.020000110735706244,0.020000109060896047,0.020000108722916316,0.02000010659643594,0.02000010628447131,0.020000106269665533,0.02000010610764957,0.02000010596361906,0.02000010472822508,0.02000010447519469,0.0200001043143089,0.02000010383504366,0.02000010341271309,0.020000103015794753,0.020000101414424497,0.02000010136087372,0.02000010120944938,0.020000100792043948
topic#23,916.6212578151656,767.5439110000179,336.3153814129202,245.81246891894284,223.8919353853112,190.8278445405626,179.29525680100664,140.16994201757586,134.00772006904415,129.5160411491063,119.2317389002973,113.75959712473373,104.38422124711816,102.24512675003663,98.67503221352843,97.19262609748492,95.7357280124078,88.82987707629101,84.46942675119394,82.08133125904472
topic#24,0.02000022177098193,0.020000136930021353,0.0200001344888585,0.020000128044348482,0.020000125629339095,0.020000112823150066,0.02000011216865255,0.02000011140683538,0.02000011107444863,0.02000011067312828,0.020000109648531595,0.020000108211223055,0.020000108130733267,0.020000107948482403,0.020000107445444452,0.020000107169533567,0.02000010589717589,0.020000105183508587,0.020000105060566653,0.020000105015940333
topic#25,873.0319658361553,646.2368406379447,283.74394622749946,247.12183417255102,203.94305435571763,163.04989767484864,157.01926764987087,137.39287298111591,128.93113451908857,126.07742591504531,118.21385710416598,105.54151866360759,99.71024983353374,99.69168792833608,93.71900130215417,89.67832586046418,88.29792749491344,78.91418105042618,76.40920681303507,76.35977084928732
topic#26,0.020000129436015476,0.02000011873828394,0.020000118689795975,0.020000116689039768,0.02000011494441227,0.020000113271263803,0.020000111907997265,0.020000111770286943,0.020000110368657172,0.020000109370995774,0.020000109227693793,0.02000010901664139,0.020000107817883184,0.020000107178306123,0.020000106916594845,0.0200001067143428,0.020000105575990343,0.020000105360642756,0.02000010503952421,0.02000010495219198
topic#27,0.020000130813454437,0.02000013045649681,0.020000125322646542,0.020000120594026245,0.02000011675299609,0.020000115602346658,0.02000011264782564,0.02000011099933116,0.020000110290207793,0.020000109851270247,0.020000109551797235,0.020000109112801784,0.020000107653503643,0.020000107505602382,0.020000107398108227,0.02000010728299146,0.020000107120896133,0.020000107027237455,0.02000010618563877,0.02000010554611758
topic#28,0.020000395048153975,0.02000026096516196,0.02000025533192984,0.020000138037071583,0.020000136722182548,0.020000120110928655,0.02000011956847082,0.02000011539167548,0.02000011479122078,0.02000011368716001,0.020000112631787224,0.020000112524094463,0.02000011212481695,0.02000011180362927,0.020000111215622493,0.020000110071965838,0.02000010989373643,0.020000109243529948,0.020000108493477352,0.02000010815878015
topic#29,0.02000036922202535,0.020000212874092857,0.020000193045617124,0.02000018901593228,0.020000183261562436,0.02000017916854614,0.02000017354915364,0.020000167073722652,0.02000016486286456,0.02000016179919486,0.020000157869206097,0.020000155509153603,0.02000014862844954,0.020000148196984553,0.020000144012318363,0.020000142662227917,0.020000139899734697,0.020000139320532115,0.020000139158601896,0.02000013867756229
topic#30,0.02000019244829268,0.020000176785430812,0.020000161530058652,0.02000015166382992,0.020000137509287225,0.020000137365548343,0.020000134166567308,0.02000011592377335,0.020000114602949454,0.02000011424224754,0.020000113929248105,0.020000113349161908,0.020000112688997162,0.020000112260889828,0.020000111319327333,0.020000111283897774,0.020000111032816993,0.020000110846796718,0.02000011060392497,0.020000108740113383
topic#31,0.02000047063817892,0.02000023471476454,0.020000215131693484,0.020000199576759525,0.020000194748274518,0.020000189732319228,0.02000018050786794,0.02000016872074477,0.02000016585322292,0.020000159285937322,0.020000159030929034,0.020000159001941485,0.020000156617887163,0.02000015501631081,0.02000015479162076,0.020000152817487855,0.0200001526058964,0.020000152040886416,0.02000015148585667,0.02000014999563917
topic#32,0.02000038422897958,0.020000220100835357,0.02000019256495402,0.020000184952194064,0.020000170121503565,0.02000015301525965,0.02000014609224843,0.020000145838558574,0.02000014396815346,0.020000143431267034,0.0200001409762131,0.020000140235790213,0.02000013897604606,0.0200001378339392,0.020000137613023633,0.020000136342602372,0.02000013609100221,0.020000135127579633,0.020000132328087752,0.020000131412966474
topic#33,0.020000110733954593,0.02000010882328545,0.020000107689083415,0.020000107220109784,0.020000106689854514,0.02000010483743124,0.020000104490167068,0.020000103760814673,0.020000102685471356,0.02000010250881273,0.020000102463720113,0.020000102356078134,0.020000102271245653,0.020000102055083818,0.0200001020093329,0.02000010163102276,0.0200001008038357,0.02000010062484269,0.02000010059529834,0.020000100518075048
topic#34,109.67411855115593,90.82869036923243,84.99604408251577,76.82612489824116,49.71908269872503,47.51289356703539,46.62285234459284,34.228075921918,28.67591958997728,27.230680532990437,23.025531756545018,22.71706078282598,19.31787890434065,18.280114879719022,15.78921674914277,15.063158006391278,14.086199742951699,14.084447744200903,13.64335074966993,13.46243598770388
topic#35,0.020000112137467524,0.02000010910279667,0.02000010637936656,0.020000106185780596,0.020000106078998887,0.020000105901438338,0.02000010562671995,0.020000104930985942,0.020000104621272004,0.020000104507556783,0.020000104081294164,0.02000010377196828,0.020000103718490172,0.02000010359929301,0.020000103474399396,0.020000102560491385,0.020000102282690325,0.020000102254263904,0.02000010158841028,0.02000010157527597
topic#36,0.020000199078327268,0.02000016974941615,0.020000165007610895,0.02000015281559255,0.020000135729572766,0.020000134309048505,0.020000126249014327,0.020000125179444786,0.02000012310505324,0.020000117799799627,0.020000116898725752,0.020000114532941732,0.020000114101877752,0.020000112611761437,0.020000111862394917,0.020000110076507,0.020000109272875845,0.02000010927251097,0.020000108677505003,0.020000107816004052
topic#37,0.0200002365872758,0.020000234619072202,0.020000205987721356,0.02000015050764126,0.020000150024124093,0.020000148753918805,0.02000013704255491,0.020000135302615418,0.020000134706983207,0.020000133778222486,0.02000013336086795,0.020000131046362092,0.020000130104016058,0.020000127939399797,0.0200001259490986,0.020000123143859905,0.020000119903521994,0.02000011852808572,0.020000116296275978,0.020000116142448125
topic#38,241.03527688788753,113.01998927961206,46.580241634134566,45.10984823007229,44.71205470014982,42.756232078099785,42.134585518280495,35.84733052548863,34.355708245822754,26.019993607915666,25.7471702769709,23.099860715878442,22.842990088321788,22.205644372185336,19.418040218089043,17.989716459207337,17.740884214472608,16.731458524876423,16.006543826797888,14.559672348154216
topic#39,0.020000322641407227,0.020000205237975,0.020000199450523615,0.020000197044447582,0.02000016939609769,0.020000158034408293,0.020000150342978765,0.020000149426246436,0.020000144584451263,0.020000144241798155,0.020000143725479164,0.02000014372302718,0.020000140929646793,0.020000140788448185,0.020000139501420107,0.02000013703566679,0.02000013364426615,0.020000133620618442,0.020000132232454147,0.02000013133311924
topic#40,0.020000123255302812,0.020000114111485348,0.020000112965195046,0.02000011289793741,0.020000112677761875,0.020000111872690664,0.02000010982518563,0.020000109680151305,0.02000010881919009,0.020000108231194427,0.020000107826711144,0.020000107374523957,0.020000107352296414,0.02000010591073499,0.020000105156855102,0.02000010514592814,0.020000103971764837,0.020000103626155674,0.02000010359828039,0.02000010284314388
topic#41,0.020000110693397292,0.02000011025200013,0.020000109285610794,0.02000010661967028,0.020000106518246363,0.020000106441362037,0.020000105786203582,0.02000010412508923,0.020000103884232918,0.020000103590324468,0.020000103567159564,0.020000103448033026,0.020000103447314475,0.02000010276290443,0.02000010236372148,0.020000102296169456,0.020000102104457886,0.02000010183131657,0.02000010145250265,0.020000101202467424
topic#42,89.05019988814729,50.75806394236701,46.93371472118583,18.876644483901924,16.79270796747764,12.746707947014526,12.0199990787983,11.729651700128214,11.019999135863177,10.382821813541382,9.540851625743267,9.400030558973,8.766068449036966,8.71385989332632,7.410042715020247,7.019999470665228,6.571689298808548,6.294254538908572,6.01999955180454,6.019999537032082
topic#43,291.46699332355433,232.5545881254545,154.38905402352643,109.0725054555877,92.12900334270051,86.31206748950925,83.66218879129823,78.22515119225655,63.79201430227468,63.65245059316728,62.39303269679046,56.344778100990126,45.28427446595715,45.22958159097504,42.48028666927667,40.59274275614026,40.019986136669,38.96880332239844,38.195244809483754,34.01992964687445
topic#44,102.85112723677265,76.60506712546348,66.74288264681539,61.960343909821866,58.923925261514384,53.12639770140459,48.72625934127722,48.71036795224586,47.06107485223204,37.65110743633734,30.179519983639846,28.771072066096504,28.43168323086027,28.287258375467186,27.53414303158845,26.58074589646805,24.995904383083456,24.463407483643934,23.257262638248175,23.251201084848738
topic#45,551.8522894156847,229.08442014995808,212.4378018948068,189.67241154305495,167.35865002932417,166.34108970093268,148.39030223798346,137.12791594983094,137.019987826375,132.49750017042913,127.35303535274916,126.0698457792922,126.01998772044783,121.48160572933926,111.99981026575885,111.38570632007374,97.73193381298044,85.55923303286119,84.77685355480568,84.09664153965427
topic#46,0.02000040321620421,0.02000037359431183,0.02000033731391345,0.02000029866812248,0.020000275802899065,0.02000026107505098,0.020000247269208016,0.020000224489568216,0.0200002190535606,0.020000214176227,0.02000021010348865,0.02000020123578878,0.02000019657081117,0.020000196483711034,0.020000195605875185,0.02000018812001631,0.02000018602779498,0.020000182037495897,0.020000178286035983,0.02000017660320791
topic#47,0.0200001155557899,0.020000114142352112,0.020000109748268092,0.020000107833766146,0.020000107442739473,0.020000105695781627,0.02000010514628141,0.020000105003674287,0.02000010479767368,0.020000104728830438,0.020000104020970806,0.020000103845809573,0.0200001025201236,0.020000101988640603,0.020000101949014956,0.02000010177985585,0.02000010137494854,0.0200001009605518,0.02000010094611579,0.020000100933054533
topic#48,0.020000180149240047,0.02000016935782162,0.020000129135429204,0.020000124542933637,0.02000011393579331,0.020000113617737278,0.02000011304143386,0.02000011267707224,0.020000111170086387,0.020000110807577708,0.020000110607570468,0.02000010964747242,0.02000010928180519,0.020000108391271292,0.020000108041791274,0.02000010736687395,0.020000106603306995,0.02000010574339194,0.020000105484284846,0.020000105381182003
topic#49,0.020000254776705553,0.020000254439928433,0.02000024309647964,0.02000021730589069,0.02000021122395781,0.02000020343583255,0.02000018343000535,0.02000017717806753,0.0200001764236577,0.020000173739514942,0.020000172938513507,0.020000169964539294,0.020000160419825865,0.020000159443501975,0.02000015027092129,0.020000150230046587,0.02000014728227129,0.020000146086009883,0.020000140019539443,0.020000139522130606
